Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type
5.785,0.064871045,262.1252,1998,786.9756,FDS56,Regular,Fruits and Vegetables,OUT010,Medium,Tier 3,Grocery Store
16.7,0.042685217,120.7782,1999,1072.6038,FDU26,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
5.845,0.105181277,214.4218,1999,5343.045,FDR16,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
9.395,0.103751236,235.8932,1997,942.7728,FDA58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
5.94,0.035028853,179.8344,2009,1249.0408,FDI26,Low Fat,Canned,OUT018,Medium,Tier 3,Supermarket Type2
6.15,0.046262201,97.8384,2004,2069.3064,FDU36,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
20.35,0.060688248,234.2616,2004,4687.232,FDG60,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
17.1,0.078347922,141.8838,1998,280.9676,FDH14,Regular,Canned,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.088828418,192.2478,1985,7943.6598,FDQ37,Low Fat,Breakfast,OUT027,Medium,Tier 3,Supermarket Type3
5.765,0.081944045,36.7164,1987,849.5608,FDW23,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
12.65,0.123726711,107.7938,2007,2251.0698,FDM03,Low Fat,Meat,OUT017,Medium,Tier 2,Supermarket Type1
10.5,0.013485235,140.0154,1987,3119.9388,FDB58,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
18.25,0.077659918,260.2962,1987,1035.9848,FDR09,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
11.65,0.0,149.8024,2009,1821.6288,FDR48,Low Fat,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
19.2,0.100074524,110.2886,1997,778.3202,FDZ52,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
15.7,0.037289996,182.7634,1999,3453.5046,DRD60,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1
10.3,0.050028809,80.096,1987,239.688,FDJ14,Regular,Canned,OUT013,High,Tier 3,Supermarket Type1
13.65,0.077234113,56.893,1997,1188.453,NCY29,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
16.6,0.016197216,108.8596,1987,970.7364,NCP41,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
9.6,0.051571772,258.462,2002,4673.916,FDK46,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
11.85,0.055672032,50.5666,1987,922.7988,FDI48,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.066336811,154.1656,1985,617.8624,FDX48,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store
8.6,0.032672263,141.2154,1999,709.077,NCI29,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1
20.7,0.047491371,213.9876,1997,2143.876,FDL51,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type1
11.8,0.077154417,35.7558,2007,577.2486,FDU21,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.087692636,162.5526,1985,328.9052,FDA08,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store
12.6,0.074221559,255.9356,2009,4832.3764,FDK03,Regular,Dairy,OUT018,Medium,Tier 3,Supermarket Type2
20.7,0.092834313,77.667,1999,2220.443,DRH39,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
15.85,0.020571083,41.6112,2009,255.6672,NCR18,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
6.36,0.005978595,163.6526,1997,1151.1682,NCX42,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
9.3,0.033489979,156.6314,1999,1241.0512,FDR15,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.166609517,157.6604,1985,316.9208,FDN60,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store
20.7,0.021552357,157.0288,2007,2985.4472,FDH24,Low Fat,Baking Goods,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.130321652,88.7172,1985,3301.0364,FDY50,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
18.85,0.068059156,120.344,1999,1797.66,FDT26,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
16.6,0.027573983,176.6344,2004,2676.516,NCC30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
12.5,0.103442268,170.8448,1997,4942.8992,NCE43,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
7.02,0.0,83.825,2007,1414.825,DRK39,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
12.85,0.168312678,45.906,1987,885.514,FDL16,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
7.855,0.162205516,36.2848,2009,1155.8288,FDQ36,Regular,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
19.35,0.076744561,113.4518,2004,1593.9252,FDS34,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
17.5,0.015591925,184.8266,2002,2766.399,FDN32,Low Fat,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
17.75,0.067639698,187.624,2002,1491.392,FDZ23,Regular,Baking Goods,OUT045,Medium,Tier 2,Supermarket Type1
13.15,0.056516756,143.4812,1999,854.8872,DRL49,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1
5.365,0.140213762,173.7764,2004,4637.9628,FDG33,Regular,Seafood,OUT035,Small,Tier 2,Supermarket Type1
13.1,0.006075007,187.5898,2002,2432.1674,FDG04,Low Fat,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
7.075,0.022612742,97.0068,2002,1944.136,FDR04,Low Fat,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
9.3,0.066770664,180.5292,2004,2189.1504,FDF52,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
12.3,0.186250852,37.2874,1998,176.437,FDT36,Low Fat,Baking Goods,OUT010,Medium,Tier 3,Grocery Store
16.2,0.016639482,95.8726,1987,1076.5986,FDH17,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
18.85,0.040599963,244.0144,2007,5635.3312,NCL42,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
8.01,0.070533748,34.2532,2009,467.3916,DRN35,Low Fat,Hard Drinks,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.01251245,38.748,1985,79.896,FDL21,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store
12.857645184135976,0.022807826,183.495,1985,4577.375,FDX07,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
17.35,0.041474232,93.0804,1997,826.9236,FDW16,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.055289464,222.5088,1985,7158.6816,FDS11,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3
14.65,0.083698962,163.4552,2009,2599.2832,NCZ54,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
12.8,0.076045655,96.541,2004,3765.099,FDH32,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.116366304,158.363,1985,4068.038,NCQ17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
6.65,0.053279839,147.7734,2004,2078.6276,FDK38,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1
6.675,0.021648305,35.6874,1987,952.7598,NCF55,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
6.69,0.037060755,176.837,2009,1411.496,FDW39,Regular,Meat,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.224607399,223.1404,1985,450.0808,FDX36,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store
7.6,0.142699588,171.7448,2002,4431.5648,FDD47,Regular,Starchy Foods,OUT045,Medium,Tier 2,Supermarket Type1
7.51,0.103726639,110.6544,1987,1901.5248,FDQ46,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.158424516,62.4194,1985,2291.0178,FDE56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.08234117,185.7608,1985,1470.0864,FDY39,Regular,Meat,OUT019,Small,Tier 1,Grocery Store
11.0,0.087847141,156.863,1997,2972.797,FDG05,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.158562708,194.711,1985,196.411,NCR54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store
17.25,0.047458754,95.8068,2009,1263.6884,FDX57,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.015385857,208.9928,1985,9678.0688,FDC17,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.047377447,150.6682,1985,457.4046,DRL60,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store
6.36,0.120443298,45.406,1987,1118.544,FDO32,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
11.15,0.032229348,163.2526,1987,1480.0734,NCO29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.127638966,104.5332,1985,2563.33,FDJ36,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
18.0,0.047473135,170.5422,2002,3103.9596,NCF54,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
7.825,0.149986868,158.8288,2004,1414.1592,FDV04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
14.85,0.102065622,254.2698,1998,1775.6886,NCK30,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.114243048,174.937,1985,176.437,FDX09,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store
20.5,0.019183756,83.7592,1987,1403.5064,FDH53,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
10.395,0.112324552,60.622,2002,778.986,FDT22,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.068153091,36.019,1985,73.238,DRF25,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store
13.3,0.071597469,60.8536,2002,918.804,FDG56,Regular,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.052473797,83.6224,1985,3494.1184,FDG38,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3
19.35,0.076914745,114.8518,2002,1707.777,FDS34,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
16.5,0.079837509,102.1332,1999,1743.0644,FDP44,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
5.63,0.024520854,102.8306,1987,1986.0814,FDW03,Regular,Meat,OUT013,High,Tier 3,Supermarket Type1
12.35,0.02678995,58.9246,2009,926.7936,FDU25,Low Fat,Canned,OUT018,Medium,Tier 3,Supermarket Type2
9.8,0.024432767,116.4492,2002,2780.3808,NCR17,Low Fat,Health and Hygiene,OUT045,Medium,Tier 2,Supermarket Type1
5.305,0.047220268,181.9608,2009,2388.8904,FDY39,Regular,Meat,OUT018,Medium,Tier 3,Supermarket Type2
18.5,0.045534457,146.3102,1999,3645.255,FDA03,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
10.695,0.0,156.1972,1997,1869.5664,FDG58,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
6.525,0.090806457,86.4882,2007,1631.8758,NCB19,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
12.35,0.033813351,198.1426,1999,3757.1094,FDI07,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type1
7.935,0.031730739,261.091,2004,2366.919,NCS06,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
15.85,0.102262138,47.1744,1998,90.5488,FDX03,Regular,Meat,OUT010,Medium,Tier 3,Grocery Store
5.615,0.0,121.973,1997,2463.46,NCK29,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
10.5,0.052511611,90.783,1987,1258.362,FDH16,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.056713056,223.8088,1985,5592.72,FDA55,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
8.85,0.053950661,182.7292,1999,4925.5884,FDS20,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
13.1,0.044192372,180.3318,1997,2345.6134,FDS31,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.046958533,101.3016,1985,2327.6368,FDA23,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
15.1,0.055829496,140.2496,2004,2681.8424,NCU18,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
17.7,0.13498355,184.4924,1987,3146.5708,FDE11,Regular,Starchy Foods,OUT013,High,Tier 3,Supermarket Type1
14.65,0.0,49.7692,2002,837.5764,FDE44,Low Fat,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
16.35,0.032538896,165.7842,1997,2652.5472,FDV51,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type1
19.85,0.005264755,264.5884,2007,5829.7448,FDK51,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
6.715,0.121832956,43.5454,2002,838.908,FDR36,Regular,Baking Goods,OUT045,Medium,Tier 2,Supermarket Type1
20.85,0.037403973,192.5478,1997,2906.217,FDU40,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.10400212,79.796,1985,4074.696,FDU37,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3
17.1,0.054162439,85.3566,1987,1775.6886,FDV47,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.023876708,258.6304,1985,516.6608,FDF04,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store
17.85,0.065797601,147.805,2004,1947.465,FDX16,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
19.6,0.047857804,45.077,1987,605.878,NCL05,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.048703432,125.9336,1985,7158.6816,NCL30,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3
12.5,0.006765149,41.7112,1997,383.5008,NCR06,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
15.85,0.06121988,45.6744,2002,633.8416,FDX03,Regular,Meat,OUT045,Medium,Tier 2,Supermarket Type1
6.78,0.0,227.4694,1997,3197.1716,FDR32,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
19.6,0.041563696,47.6376,2004,335.5632,FDX04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
17.5,0.098457814,171.7738,2007,2432.8332,DRH01,Low Fat,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
20.75,0.108930629,160.9578,2002,1444.1202,FDO57,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.03046847,254.704,1985,3036.048,FDD11,Low Fat,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3
9.3,0.073288275,189.1846,1998,382.1692,DRM47,Low Fat,Hard Drinks,OUT010,Medium,Tier 3,Grocery Store
17.75,0.097692448,242.4196,2004,5543.4508,NCC54,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1
17.0,0.135944247,171.5106,1999,1539.9954,FDC45,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.123089128,63.6484,1985,65.2484,FDW46,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store
4.555,0.034328578,110.1544,1987,1230.3984,FDP40,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
10.1,0.089688978,225.5088,1998,1342.2528,FDM08,Regular,Fruits and Vegetables,OUT010,Medium,Tier 3,Grocery Store
20.7,0.121709653,119.7466,1999,2003.3922,FDV52,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
8.785,0.020618957,153.0656,2002,4170.5712,DRB24,Low Fat,Soft Drinks,OUT045,Medium,Tier 2,Supermarket Type1
17.75,0.163548055,239.3196,1998,723.0588,NCC54,Low Fat,Health and Hygiene,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.178192864,54.9956,1985,109.1912,FDV38,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store
5.465,0.048625599,129.2626,2002,1311.626,FDB36,Regular,Baking Goods,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.170213676,89.5856,1985,175.7712,DRH51,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store
12.857645184135976,0.044829295,187.4556,1985,7510.224,FDV45,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.113387677,156.9604,1985,1584.604,NCL29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
17.75,0.058168807,249.575,1998,499.35,FDU14,Low Fat,Dairy,OUT010,Medium,Tier 3,Grocery Store
16.2,0.016650191,97.4726,2004,1174.4712,FDH17,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
20.35,0.151044881,79.2276,2004,649.8208,FDQ15,Regular,Meat,OUT035,Small,Tier 2,Supermarket Type1
8.185,0.038948125,115.4808,2007,820.2656,FDZ44,Low Fat,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
20.5,0.020688969,88.183,2009,719.064,FDM32,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
8.42,0.112249781,64.3168,2004,703.0848,NCP29,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1
10.0,0.046116319,141.818,2007,838.908,FDG53,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
7.5,0.050957715,122.4072,2009,2572.6512,FDT25,Low Fat,Canned,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.053211728,177.6002,1985,8417.7094,FDM39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
10.6,0.011111714,43.8454,2002,671.1264,FDW35,Low Fat,Breads,OUT045,Medium,Tier 2,Supermarket Type1
20.6,0.077029195,177.2344,1998,892.172,FDD10,Regular,Snack Foods,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.017344679,230.801,1985,5283.123,FDH08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
16.2,0.019457372,153.9972,2009,1246.3776,DRG37,Low Fat,Soft Drinks,OUT018,Medium,Tier 3,Supermarket Type2
20.25,0.012063121,183.5924,2007,2406.2012,FDU01,Regular,Canned,OUT017,Medium,Tier 2,Supermarket Type1
12.15,0.079755214,36.6506,2009,493.3578,NCZ17,Low Fat,Health and Hygiene,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.074830794,125.9046,1985,4482.1656,FDU34,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
8.21,0.044917289,88.5198,2004,1133.8574,FDB16,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type1
6.63,0.018310142,57.7588,1998,57.2588,FDG10,Regular,Snack Foods,OUT010,Medium,Tier 3,Grocery Store
6.935,0.041247932,101.8332,1987,2255.7304,FDH46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.0204702,88.254,1985,2510.066,FDC16,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
15.0,0.161404914,185.8266,2004,1844.266,FDH50,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type1
7.825,0.186067862,255.4698,1997,5073.396,NCZ18,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
10.695,0.057792343,61.4536,1997,428.7752,FDJ32,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
18.85,0.0,162.0578,2004,3209.156,DRI23,Low Fat,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type1
12.1,0.061270647,53.2614,1999,386.8298,DRD01,Regular,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1
8.945,0.087823675,261.091,2002,3418.883,FDY02,Regular,Dairy,OUT045,Medium,Tier 2,Supermarket Type1
8.975,0.05281112,86.6224,1999,1704.448,FDG38,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type1
20.2,0.112495847,124.4046,1999,1120.5414,NCG30,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1
6.76,0.029100745,80.696,2009,559.272,FDO31,Regular,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
9.0,0.019546214,168.1474,2002,4211.185,NCU42,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
20.2,0.112549008,123.1046,2002,1120.5414,NCG30,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
19.0,0.0,189.1872,1997,567.2616,NCA30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1
15.1,0.019917598,129.431,1987,3505.437,FDF29,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
14.1,0.089817198,142.7496,1999,3528.74,FDI14,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type1
20.2,0.121442754,94.9752,1999,1342.2528,FDY57,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.069250192,232.9616,1985,3515.424,FDT27,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.159193194,92.712,1985,3635.268,FDM46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.0,98.1726,1985,978.726,NCD30,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.023209537,183.3608,1985,6064.1064,FDJ15,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
20.25,0.148372897,108.8938,2002,3644.5892,NCW05,Low Fat,Health and Hygiene,OUT045,Medium,Tier 2,Supermarket Type1
14.85,0.0,187.7214,1998,188.4214,FDT13,Low Fat,Canned,OUT010,Medium,Tier 3,Grocery Store
20.7,0.065689432,149.7366,1998,151.1366,NCP06,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
5.15,0.061301149,122.1388,2002,2352.9372,FDP03,Regular,Meat,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.117825569,43.2796,1985,41.2796,NCM30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store
12.6,0.04152307,124.3072,1987,5022.7952,FDK20,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
10.1,0.024201905,114.915,1999,2796.36,FDX01,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type1
15.25,0.066269294,179.666,2007,6471.576,FDV57,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
10.5,0.01100413,167.1842,2002,2984.1156,FDY34,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.250560049,126.9994,1985,385.4982,FDP37,Low Fat,Breakfast,OUT019,Small,Tier 1,Grocery Store
14.65,0.099113429,52.8666,2004,461.3994,FDP22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
6.885,0.140008554,108.7228,1997,2542.0244,FDS25,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type1
7.285,0.031278532,176.0054,2009,2626.581,NCY18,Low Fat,Household,OUT018,Medium,Tier 3,Supermarket Type2
11.1,0.05373063,165.1526,1987,1480.0734,FDO08,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.025842951,48.6376,1985,1677.816,NCI43,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3
10.5,0.052555346,89.683,1997,988.713,FDH16,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.10178199,104.699,1985,103.199,NCZ05,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store
20.75,0.021293097,151.9024,2002,2732.4432,DRE49,Low Fat,Soft Drinks,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.124668026,261.091,1985,5522.811,FDO09,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
11.85,0.050043472,164.6526,1987,2137.8838,FDA08,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
14.0,0.024468806,41.1454,2007,503.3448,NCD55,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
20.2,0.01181025,154.634,1987,4287.752,NCR50,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
19.0,0.027028323,127.0336,1999,3962.8416,NCC06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1
16.0,0.172615327,154.5972,1987,1869.5664,FDC34,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.06871772,155.563,1985,469.389,FDQ49,Regular,Breakfast,OUT019,Small,Tier 1,Grocery Store
20.85,0.032421521,181.666,1987,1438.128,FDS60,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
19.0,0.127983545,107.6622,1987,1270.3464,FDP10,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
13.0,0.070288365,64.3484,2004,2218.4456,FDW46,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
10.0,0.076755106,141.618,1998,139.818,FDG53,Low Fat,Frozen Foods,OUT010,Medium,Tier 3,Grocery Store
17.5,0.052434201,103.999,2004,1857.582,FDP57,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.053413906,181.766,1985,179.766,NCP43,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store
19.5,0.083019163,180.2002,2007,5193.9058,FDW49,Low Fat,Canned,OUT017,Medium,Tier 2,Supermarket Type1
16.1,0.080010553,124.2362,1998,377.5086,FDA28,Regular,Frozen Foods,OUT010,Medium,Tier 3,Grocery Store
